UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,mean,min,max,std,count,percentile_10,percentile_90
021011,ANCASH,HUARI,PONTO,8.169897079467773,5.984935760498047,10.146946907043457,1.5004795221279108,4,6.555158615112305,9.701471328735352
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,8.191412789481026,5.481302738189697,10.905303001403809,1.5825008118446904,14,5.961457252502441,10.096940994262695
030609,APURIMAC,CHINCHEROS,ROCCHACC,8.204018592834473,6.298501491546631,10.109536170959473,1.9055173397064358,2,6.679605007171631,9.728432655334473
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,8.213404655456543,8.213404655456543,8.213404655456543,0.0,1,8.213404655456543,8.213404655456543
050803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,8.231036186218262,3.7652206420898438,12.079625129699707,3.088436849169342,4,4.817593574523926,11.397587776184082
050109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,8.237825393676758,7.9139533042907715,8.561697006225586,0.323871850967495,2,7.9787278175354,8.496922492980957
150732,LIMA,HUAROCHIRI,SURCO,8.247326850891113,3.496258497238159,10.910248756408691,2.8272898209403228,4,5.158231258392334,10.501164436340332
021010,ANCASH,HUARI,PAUCAS,8.266726684570312,5.209646701812744,10.957820892333984,2.160308196527169,5,5.6570143699646,10.505488395690918
051106,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,8.277558326721191,7.213275909423828,9.341840744018555,1.0642824172973633,2,7.4261322021484375,9.128984451293945
060107,CAJAMARCA,CAJAMARCA,LLACANORA,8.296429634094238,8.296429634094238,8.296429634094238,0.0,1,8.296429634094238,8.296429634094238
010521,AMAZONAS,LUYA,SANTO TOMAS,8.299957275390625,8.299957275390625,8.299957275390625,0.0,1,8.299957275390625,8.299957275390625
040809,AREQUIPA,LA UNION,TAURIA,8.305776977539063,2.4800994396209717,13.294597625732422,3.1987393171467824,10,3.667452096939087,12.477608680725098
050113,AYACUCHO,HUAMANGA,TAMBILLO,8.311119079589844,7.484144687652588,8.992220878601074,0.5801356045049323,5,7.630766868591309,8.946573257446289
060106,CAJAMARCA,CAJAMARCA,JESUS,8.326135808771307,5.332030296325684,9.621698379516602,1.279234952633305,11,6.754826068878174,9.455830574035645
090721,HUANCAVELICA,TAYACAJA,ROBLE,8.336556116739908,3.8442542552948,12.215320587158203,2.6419780934475736,6,5.298691749572754,11.292440414428711
110208,ICA,CHINCHA,SAN JUAN DE YANAC,8.357445271809896,4.192935466766357,14.195826530456543,3.314013978697636,15,4.585268020629883,13.145546913146973
050613,AYACUCHO,LUCANAS,OTOCA,8.35916264851888,4.051920413970947,13.143628120422363,2.6984276731750834,24,4.7365522384643555,11.395771980285645
230204,TACNA,CANDARAVE,CURIBAYA,8.365617116292318,7.365907192230225,10.243922233581543,1.3290825451231634,3,7.390130043029785,9.69254207611084
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,8.366329193115234,5.47147798538208,11.995150566101074,2.074637106815444,8,5.697224140167236,10.925023078918457
050411,AYACUCHO,HUANTA,PUCACOLPA,8.372685114542643,3.2095673084259033,17.36724281311035,4.148096984814337,24,3.953833818435669,14.557435035705566
100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,8.381410871233259,5.408267974853516,12.786797523498535,2.8388361475264943,7,5.63075590133667,11.976957321166992
211205,PUNO,SANDIA,PHARA,8.387728691101074,0.1572614163160324,15.804671287536621,4.730955883469542,16,3.095446825027466,14.985027313232422
090413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,8.401105244954428,5.8956217765808105,10.635327339172363,1.6738674452825875,6,6.3716139793396,10.315787315368652
051107,AYACUCHO,VILCAS HUAMAN,SAURAMA,8.423693974812826,6.329745769500732,9.972614288330078,1.536318988926841,3,6.857541084289551,9.771835327148438
130503,LA LIBERTAD,JULCAN,CARABAMBA,8.444638933454241,6.428337097167969,11.358929634094238,1.6830631929689697,7,6.728936672210693,10.579493522644043
040604,AREQUIPA,CONDESUYOS,CHICHAS,8.463375854492188,1.5710697174072266,14.653326988220215,4.341943921558952,15,2.0890920162200928,13.988802909851074
040101,AREQUIPA,AREQUIPA,AREQUIPA,8.4635648727417,8.4635648727417,8.4635648727417,0.0,1,8.4635648727417,8.4635648727417
020602,ANCASH,CARHUAZ,ACOPAMPA,8.465062141418457,8.465062141418457,8.465062141418457,0.0,1,8.465062141418457,8.465062141418457
040411,AREQUIPA,CASTILLA,TIPAN,8.475918769836426,8.208771705627441,8.74306583404541,0.2671470642089844,2,8.262201309204102,8.68963623046875
050903,AYACUCHO,SUCRE,CHALCOS,8.49638843536377,7.642298221588135,9.350478172302246,0.854089975357089,2,7.813116073608398,9.179659843444824
030410,APURIMAC,AYMARAES,POCOHUANCA,8.499578475952148,7.9630961418151855,9.036060333251953,0.5364820957184367,2,8.070392608642578,8.928764343261719
120419,JUNIN,JAUJA,MONOBAMBA,8.508495699974798,2.5452077388763428,14.0975980758667,3.5182598553058897,31,3.2568185329437256,13.175593376159668
021404,ANCASH,OCROS,CARHUAPAMPA,8.539259910583496,6.176380634307861,10.851067543029785,2.087699545285209,4,6.351864337921143,10.706226348876953
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,8.55008061726888,5.011331081390381,12.932150840759277,2.638554294849539,6,5.599301815032959,11.764494895935059
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,8.557665506998697,5.633861064910889,14.31696605682373,2.3803683441274313,12,6.439077377319336,11.262385368347168
020110,ANCASH,HUARAZ,PARIACOTO,8.564498901367188,2.2178611755371094,14.378640174865723,4.793464109464145,5,2.8869824409484863,13.751806259155273
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,8.568521499633789,6.95846700668335,10.178576469421387,1.6100547313690363,2,7.280478000640869,9.856565475463867
040811,AREQUIPA,LA UNION,TORO,8.570748721852022,0.43209418654441833,14.385818481445312,4.1037190350084645,17,2.7690696716308594,13.30667781829834
030603,APURIMAC,CHINCHEROS,COCHARCAS,8.587462425231934,6.656286239624023,10.800955772399902,1.8451065944552163,4,6.721383094787598,10.566468238830566
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,8.609213829040527,6.983259677886963,10.064282417297363,1.1739107345232538,4,7.314600944519043,9.835471153259277
022004,ANCASH,YUNGAY,MATACOTO,8.63792896270752,8.63792896270752,8.63792896270752,0.0,1,8.63792896270752,8.63792896270752
040115,AREQUIPA,AREQUIPA,QUEQUEÑA,8.639460563659668,8.639460563659668,8.639460563659668,0.0,1,8.639460563659668,8.639460563659668
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,8.64172617594401,4.878647804260254,11.950774192810059,2.7935850285254418,6,5.047274589538574,11.841562271118164
050809,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,8.643306732177734,8.643306732177734,8.643306732177734,0.0,1,8.643306732177734,8.643306732177734
021604,ANCASH,POMABAMBA,QUINUABAMBA,8.650162696838379,7.178138256072998,11.26778793334961,1.6670058332144466,4,7.193292617797852,10.565272331237793
100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,8.665422821044922,6.00038480758667,9.894157409667969,1.4957549214208417,5,6.817453384399414,9.888045310974121
021005,ANCASH,HUARI,HUACACHI,8.66676139831543,6.5356621742248535,10.797860145568848,2.1310989856720104,2,6.9618821144104,10.3716402053833
150706,LIMA,HUAROCHIRI,CUENCA,8.678933143615723,7.070080280303955,11.538102149963379,1.747259732624252,4,7.1919708251953125,10.666021347045898
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,8.695106506347656,6.03926420211792,11.740220069885254,2.3436259260910446,3,6.492578506469727,11.053342819213867
120605,JUNIN,SATIPO,PAMPA HERMOSA,8.697115071614583,2.597432851791382,17.05638313293457,4.525734370973302,30,3.3608620166778564,15.282259941101074
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,8.70540714263916,8.70540714263916,8.70540714263916,0.0,1,8.70540714263916,8.70540714263916
030601,APURIMAC,CHINCHEROS,CHINCHEROS,8.71969985961914,3.9488046169281006,11.935742378234863,2.629584024516353,6,5.704554557800293,11.24600601196289
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,8.732266235351563,6.686609745025635,14.079882621765137,2.15331724222965,10,7.054022789001465,11.197602272033691
060702,CAJAMARCA,HUALGAYOC,CHUGUR,8.749471664428711,6.295431613922119,11.391265869140625,1.942029493531099,4,6.698504447937012,10.875540733337402
050614,AYACUCHO,LUCANAS,SAISA,8.752725219726562,5.129483699798584,13.224093437194824,2.360410146863974,20,5.794184684753418,11.352889060974121
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,8.769517081124443,6.49949312210083,12.697373390197754,2.2273652726160913,7,6.53868293762207,11.437579154968262
050505,AYACUCHO,LA MAR,CHUNGUI,8.778549194335938,3.8499810695648193,15.801112174987793,3.905171491498626,16,4.1038031578063965,14.058082580566406
040605,AREQUIPA,CONDESUYOS,IRAY,8.779642105102539,4.599097728729248,12.317349433898926,2.1151969352686635,8,6.2017107009887695,10.57716178894043
050902,AYACUCHO,SUCRE,BELEN,8.808669090270996,8.808669090270996,8.808669090270996,0.0,1,8.808669090270996,8.808669090270996
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,8.818530082702637,8.818530082702637,8.818530082702637,0.0,1,8.818530082702637,8.818530082702637
100502,HUANUCO,HUAMALIES,ARANCAY,8.81863276163737,7.368284702301025,10.114027976989746,1.0323157991309175,6,7.549597263336182,9.957464218139648
020512,ANCASH,BOLOGNESI,MANGAS,8.820178031921387,5.035644054412842,11.328133583068848,2.33403630904127,4,6.234588146209717,10.895135879516602
050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,8.872662544250488,8.872662544250488,8.872662544250488,0.0,1,8.872662544250488,8.872662544250488
050502,AYACUCHO,LA MAR,ANCO,8.877457885742187,3.667142868041992,15.850337982177734,3.782890472296837,25,4.353074073791504,14.047056198120117
050510,AYACUCHO,LA MAR,ANCHIHUAY,8.879115295410156,3.1557729244232178,17.281675338745117,5.274463976986382,10,3.172872543334961,16.283483505249023
090205,HUANCAVELICA,ACOBAMBA,MARCAS,8.886857604980468,6.4551472663879395,11.086761474609375,1.9849709890253193,5,6.50812292098999,10.904417037963867
050705,AYACUCHO,PARINACOCHAS,PULLO,8.889787262561274,4.998327732086182,13.347525596618652,2.2485124978685547,51,6.017338275909424,11.672636985778809
060103,CAJAMARCA,CAJAMARCA,CHETILLA,8.921859741210938,7.5822367668151855,10.261483192443848,1.3396232128143524,2,7.850161552429199,9.993558883666992
230106,TACNA,TACNA,PACHIA,8.92983687551398,-0.2467183619737625,13.244239807128906,4.223845393839907,19,3.027726650238037,12.954277992248535
230402,TACNA,TARATA,HEROES ALBARRACIN,8.936822073800224,5.462281703948975,12.472661018371582,1.6849233056606996,14,7.1926960945129395,10.85518741607666
100701,HUANUCO,MARAÑON,HUACRACHUCO,8.983630636463994,5.133472919464111,13.164328575134277,2.61248019221012,23,6.01019811630249,12.473834037780762
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,8.997856140136719,7.787045955657959,10.432372093200684,1.066763336523961,4,7.904281139373779,10.180912971496582
051007,AYACUCHO,VICTOR FAJARDO,COLCA,9.015716552734375,8.539444923400879,9.399687767028809,0.35720578799487,3,8.653159141540527,9.341353416442871
130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,9.01799201965332,5.3748908042907715,12.757092475891113,1.996540331073383,12,6.415730953216553,10.73754596710205
060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,9.042173385620117,9.042173385620117,9.042173385620117,0.0,1,9.042173385620117,9.042173385620117
060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,9.062934875488281,6.143021106719971,14.70266342163086,2.5986261536956423,9,6.6776251792907715,12.601977348327637
030101,APURIMAC,ABANCAY,ABANCAY,9.064691331651476,6.063457012176514,13.579181671142578,2.7072194250935078,9,6.1529459953308105,13.144519805908203
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,9.074080467224121,3.997251272201538,15.772892951965332,3.9462192261703577,8,4.683675765991211,13.814702987670898
040127,AREQUIPA,AREQUIPA,YARABAMBA,9.082698398166233,7.807809829711914,11.959393501281738,1.1300671181602486,18,7.938136100769043,10.658498764038086
080905,CUSCO,LA CONVENCION,OCOBAMBA,9.091145442082333,1.191152572631836,18.41008758544922,4.4120093312761774,26,3.4608912467956543,14.597564697265625
010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,9.094855172293526,8.054329872131348,10.824424743652344,0.9176760712759295,7,8.141366004943848,10.2923002243042
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,9.116492377387154,5.933263778686523,13.412917137145996,2.664525578485968,9,6.268094062805176,13.00539779663086
090404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,9.127398899623326,2.1045920848846436,14.484232902526855,3.507517606976873,14,4.784554958343506,13.629852294921875
021910,ANCASH,SIHUAS,SICSIBAMBA,9.136123021443685,6.888791561126709,10.42052936553955,1.5945137409689987,3,7.5308427810668945,10.356232643127441
060419,CAJAMARCA,CHOTA,CHALAMARCA,9.137870025634765,7.034303188323975,10.811190605163574,1.3132274558149062,5,7.730466842651367,10.576399803161621
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,9.13995361328125,8.079314231872559,10.200592994689941,1.0606393814086914,2,8.291441917419434,9.988465309143066
050511,AYACUCHO,LA MAR,ORONCCOY,9.141797517475329,3.500469207763672,14.136752128601074,3.5929130937531815,19,3.9324231147766113,13.805630683898926
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,9.157097952706474,6.343379974365234,10.707042694091797,1.1751438469439002,14,7.6966705322265625,10.45673942565918
020603,ANCASH,CARHUAZ,AMASHCA,9.166797637939453,9.166797637939453,9.166797637939453,0.0,1,9.166797637939453,9.166797637939453
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,9.173853874206543,9.051375389099121,9.296332359313965,0.12247848510742188,2,9.075871467590332,9.271836280822754
060202,CAJAMARCA,CAJABAMBA,CACHACHI,9.186128969545718,5.366689682006836,13.647517204284668,2.403719810963178,27,5.991944789886475,12.471975326538086
040808,AREQUIPA,LA UNION,SAYLA,9.189737319946289,6.478450775146484,11.901022911071777,2.7112860679626882,2,7.020708084106445,11.358765602111816
050111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,9.190326690673828,7.337576389312744,10.491487503051758,1.151699314671845,4,7.940759181976318,10.219258308410645
151013,LIMA,YAUYOS,HUAMPARA,9.192117691040039,7.696079730987549,10.688155174255371,1.4960377216339302,2,7.9952874183654785,10.388947486877441
050610,AYACUCHO,LUCANAS,LLAUTA,9.200338363647461,2.795929193496704,15.056976318359375,4.494805886086836,16,3.1972522735595703,14.590682983398438
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,9.220021565755209,7.469316005706787,11.264792442321777,1.5633864381199993,3,7.760644435882568,10.797025680541992
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,9.253261142306858,4.337896823883057,15.246971130371094,3.1493267406273397,9,5.468786716461182,12.975008964538574
050115,AYACUCHO,HUAMANGA,JESUS NAZARENO,9.254852294921875,9.254852294921875,9.254852294921875,0.0,1,9.254852294921875,9.254852294921875
060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,9.260340690612793,7.5151495933532715,11.430057525634766,1.4067827672954178,4,7.917840003967285,10.772650718688965
060110,CAJAMARCA,CAJAMARCA,MATARA,9.267560005187988,9.267560005187988,9.267560005187988,0.0,1,9.267560005187988,9.267560005187988
130807,LA LIBERTAD,PATAZ,ONGON,9.294777474752287,5.407236099243164,15.753106117248535,2.894856424682532,41,6.0612874031066895,13.254694938659668
050404,AYACUCHO,HUANTA,IGUAIN,9.314948081970215,9.314948081970215,9.314948081970215,0.0,1,9.314948081970215,9.314948081970215
151010,LIMA,YAUYOS,COCHAS,9.3534517288208,9.3534517288208,9.3534517288208,0.0,1,9.3534517288208,9.3534517288208
040123,AREQUIPA,AREQUIPA,TIABAYA,9.358354568481445,8.248852729797363,10.467855453491211,1.1095013618470262,2,8.470752716064453,10.245955467224121
100505,HUANUCO,HUAMALIES,JIRCAN,9.367255074637276,7.264014720916748,12.833252906799316,1.7176028594873158,7,7.671947479248047,11.252795219421387
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,9.421565055847168,7.9583306312561035,10.88479995727539,1.4632346630096629,2,8.250977516174316,10.59215259552002
040110,AREQUIPA,AREQUIPA,MIRAFLORES,9.4252290725708,9.4252290725708,9.4252290725708,0.0,1,9.4252290725708,9.4252290725708
040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,9.452279227120536,1.3346686363220215,13.37264347076416,3.970714902379126,42,3.4356181621551514,12.879384994506836
050619,AYACUCHO,LUCANAS,SANCOS,9.483914301945614,5.534877300262451,14.557525634765625,2.573256278071301,52,6.1414594650268555,13.097199440002441
151029,LIMA,YAUYOS,TAURIPAMPA,9.496334300321692,2.1587026119232178,13.551995277404785,3.503450480832457,17,4.56427001953125,13.24944019317627
080911,CUSCO,LA CONVENCION,INKAWASI,9.501572926839193,1.3161163330078125,16.081768035888672,4.5814831024241,24,3.1146066188812256,15.158463478088379
080408,CUSCO,CALCA,YANATILE,9.503648645737591,1.4174054861068726,18.976167678833008,4.001858067634355,68,4.700344562530518,14.778982162475586
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,9.504342079162598,9.426321983337402,9.582362174987793,0.07802009582519531,2,9.441926002502441,9.566758155822754
100201,HUANUCO,AMBO,AMBO,9.507455613878038,5.820869445800781,11.844573974609375,2.204864132513823,9,6.259922981262207,11.4816255569458
130610,LA LIBERTAD,OTUZCO,PARANDAY,9.535781860351562,9.535781860351562,9.535781860351562,0.0,1,9.535781860351562,9.535781860351562
110203,ICA,CHINCHA,CHAVIN,9.539352416992188,2.0904605388641357,14.859905242919922,3.5416331920100967,14,5.398130416870117,13.664451599121094
050407,AYACUCHO,HUANTA,SIVIA,9.552298710264008,2.778620481491089,18.41069221496582,4.983512851521458,29,3.719491958618164,17.10670280456543
040107,AREQUIPA,AREQUIPA,JACOBO HUNTER,9.580545425415039,9.580545425415039,9.580545425415039,0.0,1,9.580545425415039,9.580545425415039
030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,9.599163055419922,6.977877140045166,12.410110473632812,2.5011514847199017,6,6.979290008544922,12.3128662109375
130504,LA LIBERTAD,JULCAN,HUASO,9.609072875976562,4.446537017822266,14.572426795959473,3.23097113960954,15,5.466055870056152,13.696390151977539
030105,APURIMAC,ABANCAY,HUANIPACA,9.610931396484375,4.331578731536865,15.222323417663574,3.5937583731387392,13,4.995295524597168,13.38040828704834
021016,ANCASH,HUARI,UCO,9.61600399017334,8.561495780944824,10.670512199401855,1.0545082092285156,2,8.7723970413208,10.459610939025879
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,9.649353981018066,9.649353981018066,9.649353981018066,0.0,1,9.649353981018066,9.649353981018066
080903,CUSCO,LA CONVENCION,HUAYOPATA,9.652040269639757,3.8416502475738525,16.283414840698242,3.7588562902758382,18,4.950801849365234,14.716117858886719
190303,PASCO,OXAPAMPA,HUANCABAMBA,9.685819185697115,5.097026348114014,13.822220802307129,2.3308861266114764,39,6.578078746795654,12.524405479431152
021802,ANCASH,SANTA,CACERES DEL PERU,9.713933844315378,3.354376792907715,16.91680335998535,4.084577839919629,19,4.186500072479248,14.897926330566406
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,9.717303805881077,5.884437561035156,11.256427764892578,1.5718119916775135,9,8.113348960876465,10.912201881408691
040602,AREQUIPA,CONDESUYOS,ANDARAY,9.72900390625,0.8404219746589661,15.276028633117676,4.449329377241234,28,3.9516751766204834,14.96216869354248
150703,LIMA,HUAROCHIRI,CALLAHUANCA,9.729676246643066,7.685030460357666,11.774322509765625,2.0446460247039933,2,8.09395980834961,11.36539363861084
130810,LA LIBERTAD,PATAZ,PIAS,9.73305575052897,5.118969440460205,17.133983612060547,4.039610364556131,12,5.407021522521973,14.816718101501465
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,9.738384246826172,7.970821857452393,10.952549934387207,1.0920263319688517,4,8.555256843566895,10.700152397155762
022005,ANCASH,YUNGAY,QUILLO,9.747607838023793,3.489725112915039,14.18838882446289,3.4781909693015627,11,4.509889125823975,13.408790588378906
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,9.754669189453125,8.975358963012695,10.533978462219238,0.7793097496034174,2,9.131220817565918,10.378116607666016
021603,ANCASH,POMABAMBA,PAROBAMBA,9.761050415039062,7.116342544555664,13.2509183883667,1.9079090382329706,10,7.146149635314941,11.984046936035156
050509,AYACUCHO,LA MAR,SAMUGARI,9.771952946980795,2.7361698150634766,17.46170425415039,5.09281243994772,12,4.386964321136475,16.87351417541504
040112,AREQUIPA,AREQUIPA,PAUCARPATA,9.77637767791748,9.048237800598145,10.504517555236816,0.7281398773193359,2,9.193865776062012,10.35888957977295
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,9.779075622558594,7.423346042633057,12.843489646911621,1.9500566698546136,5,7.712122440338135,12.082221031188965
060415,CAJAMARCA,CHOTA,QUEROCOTO,9.783327102661133,7.647869110107422,11.855006217956543,1.4464113282836566,8,7.758254528045654,11.448129653930664
061201,CAJAMARCA,SAN PABLO,SAN PABLO,9.78812026977539,5.770120620727539,13.494827270507812,2.6365269208324045,8,6.320852756500244,13.131507873535156
050101,AYACUCHO,HUAMANGA,AYACUCHO,9.795413970947266,8.340816497802734,10.888463020324707,1.0710316843047283,3,8.704045295715332,10.742162704467773
150607,LIMA,HUARAL,LAMPIAN,9.813096364339193,4.667882442474365,15.09680461883545,3.4966888210333846,6,6.0541181564331055,13.802592277526855
060401,CAJAMARCA,CHOTA,CHOTA,9.836427168412643,7.4024834632873535,11.694256782531738,1.3020856591612398,11,7.774721622467041,11.533987998962402
110405,ICA,PALPA,TIBILLO,9.863514293323863,7.471568584442139,11.926682472229004,1.594401884126,11,7.485715866088867,11.702134132385254
021903,ANCASH,SIHUAS,ALFONSO UGARTE,9.867891947428385,9.519049644470215,10.204194068908691,0.27984954379048266,3,9.591325759887695,10.13944149017334
061307,CAJAMARCA,SANTA CRUZ,PULAN,9.886512756347656,8.158852577209473,11.638131141662598,1.1646286309079108,5,8.587692260742188,11.153067588806152
221004,SAN MARTIN,TOCACHE,SHUNTE,9.893061174665178,5.107381343841553,15.967129707336426,3.0637984055767027,35,6.195791721343994,14.28701114654541
020202,ANCASH,AIJA,CORIS,9.901799519856771,2.5362565517425537,16.71337127685547,4.7225165834217115,9,4.075869083404541,16.20745277404785
050621,AYACUCHO,LUCANAS,SANTA LUCIA,9.910471888950893,5.323211193084717,13.390786170959473,2.5229166407478294,35,6.106811046600342,12.580009460449219
060308,CAJAMARCA,CELENDIN,OXAMARCA,9.911750793457031,5.103355884552002,16.82707405090332,3.6730540955531956,10,5.6514387130737305,14.695396423339844
050612,AYACUCHO,LUCANAS,OCAÑA,9.927513122558594,3.2011783123016357,15.822124481201172,3.9465758096666157,28,4.3479509353637695,14.547723770141602
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,9.932957967122396,8.72882080078125,11.154025077819824,0.9901578816520806,3,8.966261863708496,10.906425476074219
151022,LIMA,YAUYOS,OMAS,9.999195861816407,4.2160258293151855,13.532695770263672,2.9449881012771035,10,7.021838188171387,13.424261093139648
130606,LA LIBERTAD,OTUZCO,LA CUESTA,10.019546508789062,6.539758682250977,13.499333381652832,3.4797873497009606,2,7.235716342926025,12.803375244140625
090720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,10.054058710734049,3.2466371059417725,15.235504150390625,4.486260555655351,6,4.197412014007568,14.912792205810547
022006,ANCASH,YUNGAY,RANRAHIRCA,10.092480659484863,10.092480659484863,10.092480659484863,0.0,1,10.092480659484863,10.092480659484863
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,10.112102508544922,8.768213272094727,11.507210731506348,1.0900569871684114,4,8.951647758483887,11.293045043945312
010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,10.116449991861979,9.68195629119873,10.50185489654541,0.3365172673248587,3,9.77867317199707,10.434592247009277
010504,AMAZONAS,LUYA,COLCAMAR,10.125819206237793,8.842692375183105,11.275344848632812,0.9453337538984365,4,9.08364486694336,11.11455249786377
130803,LA LIBERTAD,PATAZ,CHILLIA,10.136661182750355,5.481788158416748,14.518099784851074,2.807378193723313,11,6.836460113525391,14.444249153137207
020903,ANCASH,CORONGO,BAMBAS,10.195366668701173,8.302775382995605,12.141135215759277,1.2690831763030133,5,8.832942008972168,11.601614952087402
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,10.202495574951172,8.311724662780762,11.340134620666504,1.02047941422575,10,8.987568855285645,11.3187837600708
010506,AMAZONAS,LUYA,INGUILPATA,10.206297302246094,9.575331687927246,11.598041534423828,0.7365647367188687,5,9.600602149963379,11.0568265914917
150808,LIMA,HUAURA,PACCHO,10.212672233581543,5.620619297027588,15.106759071350098,3.2417260626520967,8,6.172685146331787,13.755887985229492
021507,ANCASH,PALLASCA,LLAPO,10.216395378112793,7.8863701820373535,12.546420097351074,2.3300249576568723,2,8.352375030517578,12.080414772033691
130614,LA LIBERTAD,OTUZCO,USQUIL,10.217671712239584,6.250865459442139,14.13943099975586,2.287485695587302,15,7.178072452545166,12.700718879699707
050107,AYACUCHO,HUAMANGA,PACAYCASA,10.239575386047363,9.391419410705566,11.08773136138916,0.8481559753417969,2,9.561050415039062,10.918100357055664
090715,HUANCAVELICA,TAYACAJA,SALCAHUASI,10.242498779296875,6.289922714233398,13.37799072265625,2.625770630899969,5,7.034421443939209,12.887927055358887
151008,LIMA,YAUYOS,CATAHUASI,10.254286448160807,8.331607818603516,13.554195404052734,2.343989350684508,3,8.44069766998291,12.618766784667969
050617,AYACUCHO,LUCANAS,SAN PEDRO,10.2631689453125,4.471389293670654,14.440967559814453,2.9920069768985202,25,5.1514716148376465,13.619144439697266
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,10.272317504882812,7.843935489654541,11.695406913757324,1.3149583417817443,10,8.11118221282959,11.464879989624023
120306,JUNIN,CHANCHAMAYO,VITOC,10.279517540564903,4.209848880767822,15.617444038391113,4.0257726591835805,13,4.923965930938721,15.013023376464844
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,10.28121109008789,6.001112461090088,15.225024223327637,3.3949551309592296,10,6.253355026245117,15.185521125793457
150728,LIMA,HUAROCHIRI,SANTA EULALIA,10.301450729370117,5.843397617340088,13.860392570495605,3.147009468305893,4,6.767813682556152,13.475442886352539
010102,AMAZONAS,CHACHAPOYAS,ASUNCION,10.324798583984375,10.110103607177734,10.5394926071167,0.21469449997001194,2,10.153042793273926,10.496553421020508
060413,CAJAMARCA,CHOTA,PACCHA,10.354793548583984,7.985880374908447,11.615187644958496,1.6762217936474422,3,8.681366920471191,11.584813117980957
021705,ANCASH,RECUAY,LLACLLIN,10.362804412841797,7.670927047729492,12.745919227600098,2.0833287034187107,3,8.271055221557617,12.331048965454102
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,10.370113796657986,6.3704752922058105,16.95762825012207,3.45441454534412,9,6.877552509307861,14.59733772277832
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,10.386392974853516,6.559892654418945,14.564067840576172,3.3064365840531553,5,7.175295829772949,14.39236831665039
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,10.393101778897373,5.352203369140625,14.205636024475098,2.836705060455977,22,6.231790065765381,14.007942199707031
